price_eur	year	km_age	mark
0.32779814535259866	0.9940682155215027	0.3963055588636153	Seat
0.4025591258716124	0.9970341077607514	0.39582258213912375	Audi
0.4025591258716124	0.9970341077607514	0.39582258213912375	Mercedes-Benz
0.3374308101502408	0.9980227385071676	0.39578619348179905	Seat
0.32837322981812955	0.9980227385071676	0.39137654982599607	Seat
0.3283300984832147	0.9980227385071676	0.38803540947163667	Subaru
0.37049816691826615	0.9985170538803757	0.3864872375054583	BMW
0.43814247717633525	0.9980227385071676	0.384429624336734	Audi
0.328502623822874	0.9975284231339595	0.3827425138607704	Volkswagen
0.4025591258716124	0.9742956005931784	0.3804268720310164	Nissan
0.32779814535259866	0.9950568462679189	0.37864051976234897	Volkswagen
0.32851700093451225	0.9975284231339595	0.37281833459039604	Fiat
